TYPEHUQ,CDD65,CDD30YR,AIA_Zone,KOWNRENT,YEARMADE,YEARMADERANGE,NUMFLRS,ROOFTYPE,NAPTFLRS,STORIES,BEDROOMS,NCOMBATH,OTHROOMS,TOTROOMS,PRKGPLC1,SIZEOFGARAGE,GARGLOC,OVEN,OVENFUEL,OVENCLN,TYPECLN,OUTGRILL,FUELFOOD,NUMFRIG,SIZRFRI1,ICE,TYPERFR2,SIZRFRI2,REFRIGT2,MONRFRI2,SEPFREEZ,NUMFREEZ,UPRTFRZR,SIZFREEZ,FREEZER,DISHWASH,DWASHUSE,CWASHER,TOPFRONT,WASHLOAD,WASHTEMP,RNSETEMP,DRYER,DRYRFUEL,DRYRUSE,TVCOLOR,TVSIZE2,TVTYPE2,CABLESAT2,TVONWD2,TVONWE2,TVSIZE3,TVTYPE3,CABLESAT3,TVONWD3,TVONWE3,NUMPC,TIMEON2,PCPRINT,ELECDEV,FUELHEAT,HEATOTH,HEATROOM,NUMTHERM,FUELH2O,WHEATOTH,ZWHEATAGE,ZWHEATBKT,AIRCOND,DNTAC,CENACHP,MAINTAC,ACROOMS,USECENAC,THERMAINAC,PROTHERMAC,TEMPHOMEAC,TEMPGONEAC,TEMPNITEAC,NUMCFAN,USECFAN,SWIMPOOL,POOL,LGT4,LGT1,NOUTLGTNT,WINDOWS,USENG,USELP,ELWARM,ELCOOL,ELWATER,ELFOOD,UGWARM,UGWATER,UGCOOK,LPOTHER,PELHEAT,PELHOTWA,PELCOOK,PELAC,PGASHEAT,PGASHTWA,PUGCOOK,SPOUSE,NHSLDMEM,AGEHHMEMCAT2,AGEHHMEMCAT3,MONEYPY,TOTSQFT,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,TOTALBTUCOL,TOTALBTURFG,TOTALBTUOTH,TOTALDOL,TOTALDOLCOL,TOTALDOLWTH,TOTALDOLRFG,TOTALDOLOTH,KAVALNG,PERIODNG,KWH
2,1099,778,4,1,1935,1,0,1,0,40,3,4,6,9,1,2,3,2,5,1,2,1,1,2,4,1,21,4,2,12,1,1,1,2,1,1,11,1,1,2,2,3,1,1,1,3,2,2,0,2,1,3,1,0,1,1,1,0,2,1,1,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,2,17,0,24,2974,2574,1892,0,752,49.372,0.0,0.0,251.221,451.407,100951,0,6297,27637,1590,0,307,251,618,1,1,5524
2,1227,1346,3,1,1950,2,0,5,0,40,3,1,4,7,0,0,0,2,5,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,20,1,1,2,3,3,1,5,2,3,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,0,7,1,1,0,0,0,1,0,0,1,7,3,1,1,78,81,78,0,0,1,0,3,4,0,50,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,3,8,2,23,1872,1872,1872,1872,1121,0.0,205.194,0.0,112.852,802.954,82761,4323,2378,25050,1953,205,232,113,917,1,1,6922
2,774,726,3,2,1961,3,0,6,0,20,3,1,5,8,1,2,2,0,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,3,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,6,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,1,1,1,0,0,0,0,2,0,2,2,0,1,2,6,0,12,4067,3667,2006,0,990,0.0,0.0,0.0,182.483,807.517,108725,0,3736,16531,2271,0,363,182,808,3,5,5940
2,303,393,1,1,2001,7,0,5,0,20,3,2,2,5,1,2,2,2,5,0,0,1,5,3,4,0,3,1,1,12,1,1,2,2,1,1,20,1,1,3,3,3,1,5,1,2,2,1,1,1,2,0,0,0,0,0,2,3,1,2,3,0,5,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,41,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5,7,2,24,3403,3003,3003,1214,1685,0.0,21.049,0.0,141.72,1522.231,217645,474,3193,72653,5011,21,424,142,2553,0,0,11126
2,1203,1175,4,1,1947,1,0,5,0,10,3,1,2,5,0,0,0,0,0,1,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,41,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,3,8,4,11,1176,1176,1176,235,791,0.0,40.716,0.0,290.503,459.78,69759,1000,7136,21508,1254,41,148,291,554,3,5,5695
5,138,110,4,2,1920,1,13,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,20,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,2,411,411,411,0,357,249.524,0.0,0.0,22.565,84.911,14524,0,523,1967,414,0,57,23,85,3,5,2424
2,1103,1361,3,1,1920,1,0,5,0,10,3,2,2,5,1,2,1,0,0,1,2,1,5,2,4,1,22,3,2,12,1,1,1,2,1,1,20,1,1,4,3,3,1,5,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,5,0,5,1,5,0,0,0,1,0,0,0,5,3,1,0,71,71,71,2,1,0,0,5,5,1,41,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,2,11,0,16,4440,4040,4040,4040,1968,376.781,385.606,227.201,240.448,737.963,88552,17351,10819,33205,1968,386,227,240,738,0,0,25953
5,3693,3682,5,2,2005,8,2,0,1,0,1,1,2,3,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,0,0,0,0,0,0,0,0,2,5,0,3,1,5,0,0,0,1,0,0,0,3,3,1,0,78,78,78,0,0,0,0,0,1,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,2,1,0,6,727,727,727,727,589,63.104,161.317,122.112,54.696,187.771,12976,3554,1205,4137,589,161,122,55,188,0,0,3803
2,1365,1629,3,1,1950,2,0,5,0,10,3,1,3,6,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,1,1,1,2,1,0,0,1,1,3,2,2,1,5,1,2,2,1,2,2,2,0,0,0,0,0,1,0,1,1,1,0,6,1,1,0,0,0,1,0,0,0,6,3,1,0,70,70,70,6,2,0,0,0,1,0,41,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,2,10,0,9,1352,1352,1352,1352,600,0.0,109.219,0.0,51.125,439.656,93930,4728,2213,24616,1310,109,195,51,498,1,1,7612
2,776,914,3,2,1920,1,0,5,0,20,5,1,4,9,0,0,0,0,0,1,2,1,5,2,3,0,3,1,1,12,1,1,2,1,1,0,0,1,2,5,3,3,1,5,1,6,2,1,0,2,3,1,1,0,2,3,3,5,0,3,3,0,9,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,12,0,60,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,10,7,7,10,1704,1704,1422,380,1794,96.33,113.234,453.421,91.129,1039.885,84614,4474,3601,41088,2062,113,453,91,1040,0,0,20775
1,2241,2765,5,2,1995,6,0,3,0,10,2,1,2,4,0,0,0,0,0,0,0,0,1,2,3,0,3,1,1,12,0,0,0,0,0,0,0,1,1,2,1,3,1,5,1,4,1,1,1,2,5,1,1,1,3,1,2,3,0,1,1,0,4,1,5,0,0,0,1,0,0,1,4,2,1,1,74,78,74,0,0,0,0,0,2,0,30,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,2,10,0,6,742,742,742,742,1386,0.0,190.848,328.333,178.573,688.246,51491,5284,4944,22167,1667,191,328,179,755,1,1,11246
2,960,659,2,1,1920,1,0,6,0,10,2,1,2,4,0,0,0,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,2,2,2,3,1,1,1,3,2,2,1,2,2,2,2,1,1,2,3,2,1,1,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,41,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,3,12,4,8,4209,4209,4209,526,1708,279.992,36.805,0.0,179.148,1212.055,117417,598,2908,34565,3430,37,379,179,1498,1,1,8127
2,2092,1807,4,1,1954,2,0,5,0,10,3,1,4,7,0,0,0,0,0,1,2,1,5,2,3,1,22,3,1,12,1,1,1,2,1,1,13,1,1,2,2,3,1,2,1,4,1,1,1,2,2,1,1,1,1,1,1,0,1,1,1,0,7,1,1,0,0,0,1,0,0,1,7,2,1,0,76,95,78,5,3,0,0,2,4,0,60,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,2,18,0,12,1938,1938,1938,1938,1481,0.0,385.079,0.0,173.814,921.715,55750,8168,3687,21857,1776,385,64,174,981,1,1,9205
2,3488,3524,5,1,1950,2,0,5,0,10,3,1,5,8,0,0,0,0,0,0,0,1,5,1,5,1,0,0,0,0,0,0,0,0,0,1,30,1,1,3,2,3,1,5,1,3,1,1,1,2,2,1,1,0,1,1,1,0,1,2,5,0,8,1,5,0,0,0,1,0,1,1,8,3,1,1,80,80,80,1,3,0,0,2,2,0,50,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,2,14,0,24,1144,1144,1144,1144,2082,131.084,554.195,285.282,196.13,915.309,47966,12768,4519,21087,2082,554,285,196,915,0,0,14058
2,391,503,2,1,1950,2,0,3,0,10,2,1,2,4,0,0,0,0,0,1,2,0,5,1,5,1,0,0,0,0,1,1,1,2,1,0,0,1,1,2,3,3,1,5,1,3,1,1,1,5,4,2,4,1,4,4,1,0,1,1,3,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,41,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,16,0,8,1008,1008,1008,504,1709,0.0,29.761,0.0,241.876,1437.363,126625,688,5594,33245,3304,30,299,242,1437,0,0,11585
2,2003,1771,4,1,1987,5,0,5,0,10,3,2,3,6,1,2,2,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,13,1,1,3,2,3,1,1,1,3,2,2,1,1,3,1,1,0,4,4,1,0,1,3,1,0,6,1,1,0,1,0,1,0,0,1,6,3,1,0,72,72,75,4,3,0,0,2,4,4,30,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,3,10,4,18,2064,1664,1664,1664,1408,0.0,463.143,0.0,86.677,858.179,84884,9850,1843,28393,1967,463,183,87,961,1,1,8776
4,391,668,1,1,1920,1,0,6,2,0,3,3,5,8,0,0,0,0,0,1,2,0,5,2,4,0,21,4,2,12,0,0,0,0,0,0,0,1,2,2,3,3,1,1,1,3,1,1,0,3,3,2,1,0,1,1,3,5,1,1,1,1,8,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,30,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,19,3780,3780,3780,630,2055,360.239,38.078,0.0,555.547,1101.136,202108,1190,17368,41555,3265,38,266,556,1164,3,5,18829
2,608,548,4,2,1933,1,0,2,0,20,4,1,4,8,1,1,2,0,0,1,2,1,1,1,3,0,0,0,0,0,1,1,1,1,1,1,30,1,1,2,3,3,1,1,1,3,2,2,2,2,2,2,1,0,3,2,1,0,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,41,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,3,10,3,9,2574,2324,291,291,726,0.0,13.378,0.0,70.573,642.342,73890,345,1821,28829,1337,13,208,71,778,1,1,5494
2,2476,2621,5,1,1950,2,0,2,0,10,3,1,2,5,0,0,0,0,0,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,1,5,1,2,1,1,0,2,4,0,0,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,2,1,30,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,4,13,8,7,759,759,455,455,783,25.55,317.656,0.0,43.785,396.009,180457,12498,1723,48620,2411,318,555,44,755,1,1,9029
4,1520,1673,3,2,1978,4,0,1,1,0,1,1,3,4,0,0,0,0,0,1,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,5,0,0,0,1,0,0,1,4,3,1,0,75,75,70,0,0,0,0,1,2,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,3,9,1,2,763,763,763,763,422,133.346,48.866,130.564,17.764,91.46,18630,2157,784,4038,422,49,131,18,91,0,0,5460
1,1348,1460,4,1,1998,6,0,5,0,10,3,2,4,7,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,1,1,2,3,3,1,5,1,3,2,1,2,3,3,2,1,2,1,1,2,1,1,2,5,0,7,1,5,0,0,0,1,0,1,0,7,1,1,0,0,0,0,2,1,0,0,2,3,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,7,1620,1620,1620,1620,1208,331.368,88.875,177.078,95.891,514.787,49580,3648,3936,21128,1208,89,177,96,515,0,0,14531
2,1588,1806,4,1,1960,3,0,6,0,10,2,1,3,5,0,0,0,1,5,0,0,1,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,5,1,2,1,1,1,3,3,0,0,0,0,0,2,1,1,1,1,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,30,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,3,11,3,12,1044,1044,626,418,775,0.0,135.497,194.581,57.077,387.845,43434,4225,1780,12093,1027,135,195,57,388,1,1,7082
5,440,477,2,2,1970,4,3,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,3,2,1,1,3,4,1,1,0,2,3,1,0,1,1,3,1,5,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,3,10,3,10,1046,1046,1046,419,795,0.0,16.535,300.976,86.972,390.517,67745,320,1685,7567,1754,17,301,87,391,0,0,4515
2,498,672,2,1,2005,8,0,5,0,20,3,2,6,9,1,1,2,0,0,1,2,1,5,1,4,1,0,0,0,0,0,0,0,0,0,1,13,1,2,3,1,1,1,5,1,3,2,1,2,1,1,2,1,2,1,1,1,0,0,1,2,0,9,2,5,0,0,0,1,0,0,1,9,1,1,1,0,0,0,6,1,0,0,0,2,0,42,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,4,8,3,17,6699,6449,6449,4390,1264,0.0,65.363,279.359,87.453,831.826,136054,1987,2658,25286,3680,65,279,87,832,0,0,11261
2,1097,1241,3,2,2003,7,0,5,0,10,3,2,3,6,0,0,0,0,0,1,2,1,5,2,4,0,21,4,2,12,0,0,0,0,0,1,30,1,2,3,2,2,1,5,1,2,2,1,1,2,2,0,0,0,0,0,1,0,1,1,5,0,6,1,5,0,0,0,1,0,0,1,6,3,1,0,70,70,70,3,3,0,0,0,3,0,30,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,3,9,3,19,1408,1408,1408,1408,1872,352.145,161.143,343.07,259.102,756.54,67851,5841,9391,27421,1872,161,343,259,757,0,0,19886
3,1100,377,4,2,1974,4,0,1,0,20,1,1,4,5,1,1,3,0,0,1,2,0,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,1,5,1,2,3,2,1,2,3,0,0,0,0,0,5,2,1,2,5,0,5,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,30,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,0,1,2,13,0,7,1244,994,994,0,1482,281.53,0.0,0.0,216.615,983.855,57979,0,5014,22771,1700,0,218,217,984,3,5,10053
5,634,473,2,2,1960,3,1,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50,1,0,0,1,0,0,1,1,1,0,0,0,0,0,2,2,2,0,1,0,0,3,484,484,484,161,201,0.0,38.38,0.0,92.579,70.042,58765,1709,4122,4633,878,38,110,93,91,3,5,2623
2,509,675,2,1,1959,2,0,6,0,10,4,2,7,11,0,0,0,1,5,1,1,1,5,3,4,1,22,3,1,1,0,0,0,0,0,1,20,1,1,3,3,3,1,5,1,5,2,1,1,3,4,2,1,1,1,1,1,0,1,2,3,0,11,2,3,0,0,0,1,0,0,0,11,3,1,0,74,74,76,0,0,0,0,0,5,0,42,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,2,12,0,17,2304,2304,2304,2304,1630,67.808,116.404,0.0,334.86,1110.928,91667,2862,8233,27312,2812,116,517,335,1111,0,0,11745
2,1342,1701,4,1,1956,2,0,5,0,10,3,1,3,6,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,1,1,1,4,2,2,2,2,2,3,3,0,1,1,2,1,1,2,1,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,41,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,6,8,4,24,1008,1008,1008,0,1122,0.0,0.0,0.0,195.923,926.077,61217,0,4389,35751,1481,0,116,196,1075,1,1,7367
1,391,823,1,1,1975,4,0,6,0,10,3,1,2,5,1,2,2,1,5,1,2,1,1,1,5,1,0,0,0,0,1,1,2,1,2,1,30,1,2,3,2,2,1,5,1,4,3,2,2,1,2,1,2,2,1,1,3,1,0,2,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,41,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,5,9,4,8,1152,752,752,150,1192,0.0,6.697,0.0,196.748,988.555,138692,228,6684,51189,2027,7,272,197,1138,1,1,11869
2,3950,3691,5,1,2002,7,0,5,0,20,3,2,4,7,1,2,2,0,0,1,2,1,5,1,4,1,0,0,0,0,0,0,0,0,0,1,13,1,1,4,2,3,1,5,1,4,2,2,1,2,1,2,1,1,1,1,2,2,1,2,5,0,7,1,5,0,0,0,1,0,1,1,7,3,1,1,73,73,73,4,3,1,0,5,5,1,41,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,4,11,3,16,2880,2480,2480,2480,2800,82.922,984.999,305.926,120.012,1306.141,78711,27689,3374,36717,2800,985,306,120,1306,0,0,23069
2,2644,2705,5,1,1979,4,0,6,0,10,3,2,3,6,1,2,2,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,12,1,2,2,3,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,6,3,1,0,80,80,78,4,4,0,0,1,1,0,30,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,8,0,11,1424,1024,0,1024,1476,0.0,409.726,333.092,190.382,542.801,46837,13002,6041,17224,1476,410,333,190,543,0,0,13727
2,1355,1251,3,1,1969,3,0,6,0,10,4,3,5,9,1,1,2,0,0,0,0,1,5,1,3,0,0,0,0,0,1,1,2,1,1,1,13,1,2,2,3,3,1,5,1,4,1,1,1,1,2,1,2,1,2,2,2,1,0,3,5,0,7,1,5,0,0,0,1,0,1,1,7,3,1,1,74,78,74,3,2,0,0,4,3,0,41,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,4,9,4,24,3335,3085,1973,1204,3800,687.854,292.687,729.464,178.13,1911.865,84355,6497,3954,42441,3800,293,729,178,1912,0,0,24723
5,1561,1555,4,2,1940,1,9,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,1,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30,1,0,0,1,1,0,1,0,1,0,0,1,0,0,3,0,3,0,1,0,0,1,660,660,660,660,715,0.0,94.205,246.458,141.275,233.063,22669,2406,3608,6300,887,94,246,141,247,2,2,5352
2,882,1069,2,1,1920,1,0,5,0,20,3,1,4,7,0,0,0,0,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,5,2,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,0,1,0,0,0,7,3,1,0,68,70,68,2,1,0,0,2,1,0,41,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,2,11,0,8,2664,2664,2664,1776,806,66.826,164.973,0.0,92.44,481.76,97256,5598,3137,16348,1284,165,90,92,482,1,1,8016
2,2074,2137,5,1,1920,1,0,5,0,20,4,2,4,8,0,0,0,0,0,1,2,1,5,1,4,1,0,0,0,0,0,0,0,0,0,1,20,1,2,3,3,3,1,5,1,5,2,2,0,1,1,2,1,0,1,1,2,1,1,2,5,0,8,2,1,0,0,0,1,0,0,1,8,3,1,1,78,80,75,1,1,1,0,4,6,0,60,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,2,11,0,24,4608,4608,3072,3072,3427,463.301,1046.684,0.0,191.021,1725.994,224599,38012,6937,62682,4904,1047,822,191,1726,1,1,36476
4,1763,1779,4,2,1995,6,0,6,1,0,2,1,2,4,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2,12,0,5,570,570,570,285,983,196.247,167.74,185.351,72.432,361.229,30479,5201,2246,11200,983,168,185,72,361,0,0,8933
2,581,761,2,1,1967,3,0,5,0,20,3,1,4,7,1,2,3,0,0,1,2,1,5,2,5,0,22,3,2,12,0,0,0,0,0,1,13,1,2,3,2,2,1,5,1,6,3,2,1,3,3,1,1,1,2,2,3,1,0,2,3,0,6,2,3,0,0,0,1,0,1,1,6,1,1,1,0,0,0,1,2,0,0,0,1,0,41,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,3,10,6,15,2934,2534,2172,2172,1337,150.976,58.817,0.0,183.307,943.901,96908,1267,3950,20340,2231,59,193,183,944,0,0,8444
3,1035,1284,3,1,2003,7,0,5,0,10,3,3,4,7,1,2,2,1,5,1,1,1,5,1,3,1,0,0,0,0,0,0,0,0,0,1,13,1,1,2,2,2,1,5,2,5,1,2,1,1,1,1,2,1,1,2,3,1,1,2,5,0,7,1,1,0,0,0,1,0,0,1,7,2,1,0,70,78,70,4,2,0,0,0,3,0,41,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,4,3,2,24,3372,2972,2601,2601,738,172.662,94.588,0.0,37.817,432.933,96256,3758,1503,17202,1678,95,940,38,433,1,1,8594
2,2735,2515,5,1,1920,1,0,5,0,20,3,2,7,10,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,2,2,0,30,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,23,2840,2840,1136,284,1136,67.322,330.131,0.0,156.328,582.22,71492,9100,4309,16677,1635,330,138,156,590,1,1,9177
5,627,903,2,2,1970,4,3,0,1,0,2,1,2,4,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,5,0,4,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,3,0,10,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,4,4,1,9,761,761,761,190,631,180.889,6.277,172.411,43.168,228.255,25566,254,1749,9248,631,6,172,43,228,0,0,7493
4,2224,2658,5,2,1950,2,0,6,1,0,1,1,3,4,0,0,0,0,0,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,5,1,3,2,1,0,1,1,1,1,0,1,1,1,0,0,1,5,0,3,1,5,0,1,0,1,0,0,1,4,1,1,1,0,0,0,3,3,0,0,0,2,0,30,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,5,759,759,569,759,2102,435.754,148.3,346.012,199.603,972.332,52879,3731,5021,24460,2102,148,346,200,972,0,0,15498
2,900,1313,3,1,1951,2,0,2,0,10,2,1,3,5,1,2,2,0,0,1,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,1,0,0,0,1,0,1,1,5,1,1,0,0,0,0,1,1,0,0,4,1,0,41,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,7,2616,2216,1112,1112,928,392.461,45.879,0.0,134.075,355.585,52241,1382,4038,14127,1227,46,257,134,398,3,5,8191
2,992,1391,3,1,1937,1,0,5,0,20,3,1,3,6,0,0,0,0,0,1,2,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,1,5,1,2,2,1,1,2,2,0,0,0,0,0,1,0,1,1,3,0,6,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3,0,50,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,15,2098,2098,2098,459,528,36.364,28.854,115.541,85.283,261.959,131887,902,2665,8185,2846,29,116,85,262,0,0,4835
3,367,672,2,2,2000,7,0,6,0,10,2,2,2,4,1,2,2,0,0,1,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,13,1,1,2,3,3,1,5,1,4,2,1,1,2,2,1,1,1,2,2,1,0,1,1,1,0,4,1,1,0,0,0,1,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,2,0,41,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2,16,0,3,3240,3240,3205,2805,945,0.0,58.752,0.0,102.689,783.559,107911,2044,3573,27264,2046,59,282,103,784,1,1,9637
